xi,v2_xi,absF,reF,imF
3172,2,4.982461734693697e-06,-7.613061287190948e-07,-4.923955515239924e-06
3173,0,4.982461734693697e-06,-7.688584832041903e-07,-4.922781893451291e-06
3174,1,4.982461734693697e-06,-7.764090284910061e-07,-4.9215966878813394e-06
3175,0,4.982461734693697e-06,-7.839577468123796e-07,-4.920399901318975e-06
3176,3,4.982461734693642e-06,-7.91504620405439e-07,-4.919191536580296e-06
3177,0,4.982461734693697e-06,-7.990496315116875e-07,-4.917971596508865e-06
3178,1,4.982461734693696e-06,-8.065927623769592e-07,-4.916740083975156e-06
3179,0,4.982461734693696e-06,-8.141339952515473e-07,-4.915497001877091e-06
3180,2,4.982461734693696e-06,-8.216733123902024e-07,-4.914242353139762e-06
3181,0,4.982461734693696e-06,-8.29210696052183e-07,-4.91297614071548e-06
3182,1,4.982461734693696e-06,-8.367461285012971e-07,-4.911698367583763e-06
3183,0,4.982461734693696e-06,-8.442795920059443e-07,-4.910409036751337e-06
3184,4,4.982461734693642e-06,-8.518110688391481e-07,-4.909108151252067e-06
3185,0,4.982461734693695e-06,-8.593405412786438e-07,-4.907795714147221e-06
3186,1,4.982461734693696e-06,-8.668679916068276e-07,-4.9064717285249346e-06
3187,0,4.982461734693696e-06,-8.74393402110891e-07,-4.905136197500723e-06
3188,2,4.982461734693696e-06,-8.81916755082816e-07,-4.903789124217222e-06
3189,0,4.982461734693695e-06,-8.894380328194267e-07,-4.9024305118442234e-06
3190,1,4.982461734693695e-06,-8.969572176224297e-07,-4.901060363578675e-06
3191,0,4.982461734693695e-06,-9.044742917984571e-07,-4.899678682644668e-06
3192,3,4.982461734693641e-06,-9.119892376590972e-07,-4.898285472293376e-06
3193,0,4.982461734693694e-06,-9.195020375209863e-07,-4.896880735803319e-06
3194,1,4.982461734693695e-06,-9.270126737057507e-07,-4.895464476479818e-06
3195,0,4.982461734693695e-06,-9.34521128540148e-07,-4.89403669765552e-06
3196,2,4.982461734693695e-06,-9.420273843560588e-07,-4.892597402690128e-06
3197,0,4.982461734693695e-06,-9.495314234905381e-07,-4.8911465949704405e-06
3198,1,4.982461734693694e-06,-9.570332282858566e-07,-4.889684277910349e-06
3199,0,4.982461734693694e-06,-9.645327810895433e-07,-4.888210454950827e-06
3200,7,4.982461734692556e-06,-9.720300642542037e-07,-4.886725129558805e-06
3201,0,4.982461734693694e-06,-9.795250601386728e-07,-4.885228305232748e-06
3202,1,4.982461734693693e-06,-9.870177511058348e-07,-4.883719985491477e-06
3203,0,4.982461734693693e-06,-9.945081195248865e-07,-4.882200173885332e-06
3204,2,4.982461734693693e-06,-1.001996147770267e-06,-4.880668873990576e-06
3205,0,4.982461734693693e-06,-1.009481818221923e-06,-4.879126089410505e-06
3206,1,4.982461734693693e-06,-1.0169651132653485e-06,-4.877571823775441e-06
3207,0,4.982461734693693e-06,-1.0244460152916276e-06,-4.876006080742721e-06
3208,3,4.982461734693638e-06,-1.0319245066974638e-06,-4.874428863996636e-06
3209,0,4.9824617346936925e-06,-1.0394005698852786e-06,-4.872840177248689e-06
3210,1,4.982461734693693e-06,-1.0468741872631388e-06,-4.871240024237055e-06
3211,0,4.9824617346936925e-06,-1.0543453412449124e-06,-4.8696284087271e-06
3212,2,4.9824617346936925e-06,-1.0618140142502522e-06,-4.868005334511112e-06
3213,0,4.9824617346936925e-06,-1.0692801887046495e-06,-4.8663708054083414e-06
3214,1,4.9824617346936925e-06,-1.0767438470394744e-06,-4.8647248252649925e-06
3215,0,4.9824617346936925e-06,-1.0842049716920177e-06,-4.863067397954216e-06
3216,4,4.982461734693638e-06,-1.0916635451055207e-06,-4.861398527376045e-06
3217,0,4.982461734693692e-06,-1.0991195497292755e-06,-4.8597182174576525e-06
3218,1,4.982461734693692e-06,-1.106572968018547e-06,-4.858026472152812e-06
3219,0,4.982461734693692e-06,-1.114023782434734e-06,-4.856323295442415e-06
3220,2,4.982461734693692e-06,-1.1214719754453505e-06,-4.854608691334202e-06
3221,0,4.982461734693692e-06,-1.128917529524079e-06,-4.852882663862801e-06
3222,1,4.982461734693692e-06,-1.1363604271508114e-06,-4.851145217089723e-06
3223,0,4.982461734693692e-06,-1.1438006508116905e-06,-4.849396355103347e-06
3224,3,4.982461734693637e-06,-1.1512381829991388e-06,-4.84763608201886e-06
3225,0,4.982461734693691e-06,-1.1586730062119627e-06,-4.845864401978516e-06
3226,1,4.982461734693691e-06,-1.1661051029552668e-06,-4.844081319151088e-06
3227,0,4.98246173469369e-06,-1.1735344557406225e-06,-4.842286837732397e-06
3228,2,4.982461734693691e-06,-1.180961047086045e-06,-4.840480961945031e-06
3229,0,4.98246173469369e-06,-1.1883848595160471e-06,-4.838663696038389e-06
3230,1,4.98246173469369e-06,-1.1958058755616814e-06,-4.8368350442886736e-06
3231,0,4.98246173469369e-06,-1.2032240777605803e-06,-4.8349950109988795e-06
3232,5,4.982461734693418e-06,-1.2106394486569315e-06,-4.833143600498519e-06
3233,0,4.982461734693689e-06,-1.2180519708018485e-06,-4.83128081714493e-06
3234,1,4.982461734693689e-06,-1.225461626752753e-06,-4.829406665320631e-06
3235,0,4.982461734693689e-06,-1.232868399074075e-06,-4.827521149435948e-06
3236,2,4.982461734693689e-06,-1.2402722703369637e-06,-4.825624273927679e-06
3237,0,4.982461734693689e-06,-1.2476732231193947e-06,-4.823716043259357e-06
3238,1,4.982461734693689e-06,-1.2550712400062114e-06,-4.821796461921233e-06
3239,0,4.982461734693689e-06,-1.262466303589165e-06,-4.819865534430266e-06
3240,3,4.982461734693635e-06,-1.2698583964669432e-06,-4.817923265330064e-06
3241,0,4.982461734693689e-06,-1.2772475012452788e-06,-4.815969659191131e-06
3242,1,4.982461734693688e-06,-1.2846336005368525e-06,-4.814004720610332e-06
3243,0,4.982461734693688e-06,-1.2920166769614735e-06,-4.812028454211412e-06
3244,2,4.982461734693687e-06,-1.29939671314605e-06,-4.810040864644715e-06
3245,0,4.982461734693687e-06,-1.3067736917246438e-06,-4.8080419565872315e-06
3246,1,4.982461734693688e-06,-1.3141475953385114e-06,-4.806031734742587e-06
3247,0,4.982461734693687e-06,-1.3215184066361457e-06,-4.804010203841026e-06
3248,4,4.982461734693633e-06,-1.328886108273301e-06,-4.801977368639353e-06
3249,0,4.982461734693687e-06,-1.3362506829131069e-06,-4.799933233921185e-06
3250,1,4.982461734693687e-06,-1.3436121132259646e-06,-4.797877804496409e-06
3251,0,4.982461734693687e-06,-1.3509703818897322e-06,-4.795811085201703e-06
3252,2,4.982461734693687e-06,-1.3583254715896926e-06,-4.793733080900256e-06
3253,0,4.9824617346936866e-06,-1.3656773650186094e-06,-4.7916437964818136e-06
3254,1,4.9824617346936866e-06,-1.3730260448767672e-06,-4.7895432368626634e-06
3255,0,4.982461734693686e-06,-1.3803714938720124e-06,-4.787431406985625e-06
3256,3,4.9824617346936315e-06,-1.3877136947197787e-06,-4.785308311819987e-06
3257,0,4.982461734693686e-06,-1.395052630143204e-06,-4.783173956361753e-06
3258,1,4.982461734693686e-06,-1.4023882828730182e-06,-4.781028345633111e-06
3259,0,4.9824617346936866e-06,-1.4097206356477378e-06,-4.778871484682944e-06
3260,2,4.9824617346936866e-06,-1.4170496712136279e-06,-4.7767033785865505e-06
3261,0,4.982461734693686e-06,-1.4243753723247602e-06,-4.774524032445697e-06
3262,1,4.982461734693686e-06,-1.431697721743052e-06,-4.772333451388594e-06
3263,0,4.9824617346936866e-06,-1.439016702238308e-06,-4.770131640569891e-06
3264,6,4.982461734693415e-06,-1.4463322965881817e-06,-4.767918605170401e-06
3265,0,4.982461734693686e-06,-1.4536444875786085e-06,-4.76569435039839e-06
3266,1,4.982461734693685e-06,-1.4609532580030609e-06,-4.763458881486965e-06
3267,0,4.982461734693684e-06,-1.4682585906633747e-06,-4.761212203696659e-06
3268,2,4.982461734693684e-06,-1.4755604683693964e-06,-4.758954322314124e-06
3269,0,4.982461734693683e-06,-1.482858873939103e-06,-4.7566852426523705e-06
3270,1,4.982461734693682e-06,-1.49015379019864e-06,-4.754404970050764e-06
3271,0,4.982461734693684e-06,-1.4974451999823662e-06,-4.7521135098750075e-06
3272,3,4.982461734693629e-06,-1.5047330861328725e-06,-4.7498108675170725e-06
3273,0,4.982461734693683e-06,-1.5120174315011086e-06,-4.747497048395457e-06
3274,1,4.982461734693683e-06,-1.5192982189462566e-06,-4.745172057954645e-06
3275,0,4.982461734693682e-06,-1.5265754313359371e-06,-4.742835901665614e-06
3276,2,4.982461734693682e-06,-1.5338490515461664e-06,-4.740488585025567e-06
3277,0,4.9824617346936815e-06,-1.5411190624614134e-06,-4.738130113557966e-06
3278,1,4.9824617346936815e-06,-1.5483854469746404e-06,-4.735760492812523e-06
3279,0,4.9824617346936815e-06,-1.5556481879873424e-06,-4.733379728365184e-06
3280,4,4.982461734693627e-06,-1.5629072684095716e-06,-4.730987825818067e-06
3281,0,4.982461734693681e-06,-1.570162671160061e-06,-4.7285847907997025e-06
3282,1,4.982461734693681e-06,-1.577414379166097e-06,-4.726170628964511e-06
3283,0,4.982461734693681e-06,-1.5846623753637262e-06,-4.723745345993299e-06
3284,2,4.982461734693681e-06,-1.591906642697714e-06,-4.721308947592993e-06
3285,0,4.982461734693681e-06,-1.5991471641215997e-06,-4.718861439496672e-06
3286,1,4.982461734693681e-06,-1.6063839225977364e-06,-4.7164028274635604e-06
3287,0,4.98246173469368e-06,-1.6136169010973329e-06,-4.713933117279009e-06
3288,3,4.982461734693625e-06,-1.6208460826004742e-06,-4.711452314754433e-06
3289,0,4.98246173469368e-06,-1.6280714500962508e-06,-4.708960425727556e-06
3290,1,4.982461734693679e-06,-1.6352929865826225e-06,-4.706457456061877e-06
3291,0,4.982461734693679e-06,-1.6425106750666331e-06,-4.703943411647179e-06
3292,2,4.98246173469368e-06,-1.6497244985643653e-06,-4.70141829839925e-06
3293,0,4.98246173469368e-06,-1.6569344401009953e-06,-4.698882122259927e-06
3294,1,4.982461734693679e-06,-1.6641404827108338e-06,-4.696334889197074e-06
3295,0,4.982461734693679e-06,-1.6713426094373674e-06,-4.69377660520458e-06
3296,5,4.982461734693408e-06,-1.6785408033332041e-06,-4.691207276302078e-06
3297,0,4.982461734693679e-06,-1.6857350474605725e-06,-4.688626908536213e-06
3298,1,4.982461734693678e-06,-1.6929253248904477e-06,-4.686035507978072e-06
3299,0,4.982461734693678e-06,-1.700111618703503e-06,-4.683433080725729e-06
3300,2,4.982461734693678e-06,-1.7072939119896953e-06,-4.680819632902945e-06
3301,0,4.982461734693678e-06,-1.7144721878483946e-06,-4.678195170659416e-06
3302,1,4.982461734693679e-06,-1.7216464293884247e-06,-4.675559700170754e-06
3303,0,4.982461734693678e-06,-1.7288166197281016e-06,-4.672913227638476e-06
3304,3,4.982461734693624e-06,-1.7359827419952565e-06,-4.670255759289937e-06
3305,0,4.982461734693677e-06,-1.7431447793273679e-06,-4.667587301378569e-06
3306,1,4.982461734693678e-06,-1.7503027148714134e-06,-4.66490786018336e-06
3307,0,4.982461734693677e-06,-1.7574565317840985e-06,-4.662217442009342e-06
3308,2,4.982461734693677e-06,-1.7646062132318005e-06,-4.659516053187332e-06
3309,0,4.982461734693677e-06,-1.7717517423906285e-06,-4.656803700073957e-06
3310,1,4.982461734693676e-06,-1.7788931024464624e-06,-4.654080389051646e-06
3311,0,4.982461734693676e-06,-1.7860302765949918e-06,-4.6513461265286134e-06
3312,4,4.982461734693622e-06,-1.7931632480417373e-06,-4.648600918938793e-06
3313,0,4.982461734693676e-06,-1.8002920000021863e-06,-4.6458447727420735e-06
3314,1,4.9824617346936756e-06,-1.8074165157016386e-06,-4.643077694423782e-06
3315,0,4.9824617346936756e-06,-1.81453677837544e-06,-4.640299690495172e-06
3316,2,4.982461734693675e-06,-1.8216527712689244e-06,-4.637510767493155e-06
3317,0,4.9824617346936756e-06,-1.8287644776374736e-06,-4.634710931980337e-06
3318,1,4.982461734693675e-06,-1.835871880746555e-06,-4.631900190545e-06
3319,0,4.982461734693674e-06,-1.8429749638717628e-06,-4.629078549801091e-06
3320,3,4.98246173469362e-06,-1.850073710298836e-06,-4.626246016388153e-06
3321,0,4.982461734693674e-06,-1.8571681033237995e-06,-4.623402596971561e-06
3322,1,4.982461734693674e-06,-1.8642581262528e-06,-4.6205482982420055e-06
3323,0,4.982461734693674e-06,-1.8713437624023495e-06,-4.617683126915977e-06
3324,2,4.982461734693674e-06,-1.8784249950992613e-06,-4.6148070897355e-06
3325,0,4.982461734693674e-06,-1.8855018076807111e-06,-4.611920193468168e-06
3326,1,4.982461734693673e-06,-1.892574183494275e-06,-4.6090224449071265e-06
3327,0,4.982461734693673e-06,-1.8996421058979699e-06,-4.606113850871059e-06
3328,8,4.982461734692535e-06,-1.9067055582598557e-06,-4.603194418203115e-06
3329,0,4.982461734693673e-06,-1.9137645239602532e-06,-4.600264153776158e-06
3330,1,4.982461734693672e-06,-1.9208189863874286e-06,-4.597323064482227e-06
3331,0,4.982461734693672e-06,-1.9278689289419846e-06,-4.594371157243042e-06
3332,2,4.982461734693673e-06,-1.9349143350347266e-06,-4.591408439004725e-06
3333,0,4.982461734693672e-06,-1.9419551880871324e-06,-4.588434916738838e-06
3334,1,4.982461734693672e-06,-1.948991471531396e-06,-4.585450597442367e-06
3335,0,4.982461734693671e-06,-1.956023168810461e-06,-4.582455488137703e-06
3336,3,4.982461734693618e-06,-1.9630502633780448e-06,-4.579449595872579e-06
3337,0,4.982461734693671e-06,-1.970072738698778e-06,-4.576432927720297e-06
3338,1,4.982461734693671e-06,-1.9770905782480346e-06,-4.573405490779221e-06
3339,0,4.982461734693672e-06,-1.9841037655121807e-06,-4.570367292173252e-06
3340,2,4.982461734693671e-06,-1.9911122839885095e-06,-4.567318339051563e-06
3341,0,4.982461734693671e-06,-1.998116117185301e-06,-4.564258638588638e-06
3342,1,4.982461734693671e-06,-2.005115248621858e-06,-4.561188197984246e-06
3343,0,4.982461734693671e-06,-2.0121096618285485e-06,-4.558107024463431e-06
3344,4,4.982461734693617e-06,-2.0190993403468206e-06,-4.555015125276442e-06
3345,0,4.982461734693671e-06,-2.0260842677293514e-06,-4.551912507698966e-06
3346,1,4.982461734693671e-06,-2.0330644275398665e-06,-4.548799179031611e-06
3347,0,4.9824617346936705e-06,-2.040039803353397e-06,-4.545675146600392e-06
3348,2,4.9824617346936705e-06,-2.0470103787562105e-06,-4.542540417756458e-06
3349,0,4.9824617346936705e-06,-2.0539761373458693e-06,-4.539394999876129e-06
3350,1,4.9824617346936705e-06,-2.0609370627312707e-06,-4.5362389003608775e-06
3351,0,4.9824617346936705e-06,-2.0678931385326842e-06,-4.53307212663731e-06
3352,3,4.982461734693615e-06,-2.0748443483817704e-06,-4.529894686157101e-06
3353,0,4.98246173469367e-06,-2.0817906759217276e-06,-4.526706586397224e-06
3354,1,4.98246173469367e-06,-2.088732104807109e-06,-4.523507834859438e-06
3355,0,4.98246173469367e-06,-2.0956686187040843e-06,-4.520298439070762e-06
3356,2,4.982461734693669e-06,-2.1026002012903656e-06,-4.517078406583215e-06
3357,0,4.982461734693669e-06,-2.1095268362552706e-06,-4.513847744973846e-06
3358,1,4.982461734693669e-06,-2.116448507299758e-06,-4.510606461844712e-06
3359,0,4.982461734693669e-06,-2.1233651981364664e-06,-4.507354564822866e-06
3360,5,4.982461734693398e-06,-2.130276892489639e-06,-4.504092061560091e-06
3361,0,4.982461734693669e-06,-2.1371835740957384e-06,-4.5008189597341065e-06
3362,1,4.982461734693669e-06,-2.1440852267023287e-06,-4.497535267046104e-06
3363,0,4.982461734693669e-06,-2.15098183406927e-06,-4.494240991223172e-06
3364,2,4.982461734693668e-06,-2.157873379968179e-06,-4.490936140017062e-06
3365,0,4.982461734693669e-06,-2.1647598481825827e-06,-4.487620721204407e-06
3366,1,4.982461734693668e-06,-2.171641222507956e-06,-4.484294742586708e-06
3367,0,4.982461734693667e-06,-2.1785174867517605e-06,-4.480958211990313e-06
3368,3,4.982461734693614e-06,-2.1853886247334586e-06,-4.477611137266355e-06
3369,0,4.982461734693668e-06,-2.19225462028467e-06,-4.474253526290967e-06
3370,1,4.982461734693667e-06,-2.199115457248972e-06,-4.470885386964787e-06
3371,0,4.982461734693667e-06,-2.2059711194821774e-06,-4.467506727213421e-06
3372,2,4.982461734693667e-06,-2.2128215908522507e-06,-4.464117554987182e-06
3373,0,4.982461734693667e-06,-2.21966685523937e-06,-4.46071787826112e-06
3374,1,4.982461734693667e-06,-2.226506896535968e-06,-4.457307705035002e-06
3375,0,4.982461734693666e-06,-2.233341698646766e-06,-4.453887043333294e-06
3376,4,4.982461734693612e-06,-2.2401712454887913e-06,-4.450455901205097e-06
3377,0,4.982461734693665e-06,-2.2469955209915318e-06,-4.447014286724364e-06
3378,1,4.982461734693665e-06,-2.253814509096736e-06,-4.443562207989401e-06
3379,0,4.9824617346936645e-06,-2.2606281937586905e-06,-4.440099673123332e-06
3380,2,4.9824617346936645e-06,-2.267436558944137e-06,-4.436626690273836e-06
3381,0,4.9824617346936645e-06,-2.274239588632335e-06,-4.433143267613176e-06
3382,1,4.982461734693663e-06,-2.2810372668150974e-06,-4.429649413338182e-06
3383,0,4.982461734693663e-06,-2.287829577496832e-06,-4.4261451356702315e-06
3384,3,4.982461734693609e-06,-2.29461650469455e-06,-4.4226304428551805e-06
3385,0,4.982461734693662e-06,-2.3013980324380314e-06,-4.419105343163583e-06
3386,1,4.982461734693661e-06,-2.308174144769611e-06,-4.415569844890198e-06
3387,0,4.982461734693662e-06,-2.3149448257444678e-06,-4.4120239563544404e-06
3388,2,4.982461734693662e-06,-2.321710059430534e-06,-4.408467685900129e-06
3389,0,4.982461734693661e-06,-2.3284698299085626e-06,-4.404901041895511e-06
3390,1,4.982461734693661e-06,-2.3352241212721596e-06,-4.4013240327332455e-06
3391,0,4.982461734693661e-06,-2.341972917627826e-06,-4.3977366668303795e-06
3392,6,4.98246173469339e-06,-2.3487162030948635e-06,-4.3941389526280926e-06
3393,0,4.982461734693661e-06,-2.355453961806054e-06,-4.390530898592872e-06
3394,1,4.982461734693661e-06,-2.3621861779064165e-06,-4.386912513214099e-06
3395,0,4.982461734693661e-06,-2.368912835554524e-06,-4.3832838050064235e-06
3396,2,4.982461734693661e-06,-2.3756339189219015e-06,-4.379644782508546e-06
3397,0,4.982461734693661e-06,-2.382349412193191e-06,-4.375995454283439e-06
3398,1,4.98246173469366e-06,-2.3890592995661877e-06,-4.372335828918323e-06
3399,0,4.98246173469366e-06,-2.3957635652518782e-06,-4.368665915024651e-06
3400,3,4.982461734693607e-06,-2.4024621934744522e-06,-4.364985721238037e-06
3401,0,4.982461734693661e-06,-2.4091551684714684e-06,-4.361295256218475e-06
3402,1,4.98246173469366e-06,-2.415842474493632e-06,-4.357594528649843e-06
3403,0,4.9824617346936595e-06,-2.422524095805092e-06,-4.353883547240357e-06
3404,2,4.9824617346936595e-06,-2.429200016683348e-06,-4.350162320722317e-06
3405,0,4.982461734693659e-06,-2.435870221419313e-06,-4.346430857852126e-06
3406,1,4.982461734693659e-06,-2.4425346943173517e-06,-4.342689167410279e-06
3407,0,4.982461734693659e-06,-2.449193419695315e-06,-4.338937258201334e-06
3408,4,4.982461734693604e-06,-2.455846381884552e-06,-4.3351751390538486e-06
3409,0,4.982461734693659e-06,-2.462493565230081e-06,-4.331402818820594e-06
3410,1,4.982461734693659e-06,-2.4691349540903566e-06,-4.327620306378063e-06
3411,0,4.982461734693659e-06,-2.475770532837576e-06,-4.323827610626919e-06
3412,2,4.9824617346936595e-06,-2.4824002858575817e-06,-4.320024740491742e-06
3413,0,4.982461734693659e-06,-2.4890241975499245e-06,-4.316211704921052e-06
3414,1,4.982461734693659e-06,-2.4956422523279e-06,-4.312388512887292e-06
3415,0,4.982461734693659e-06,-2.5022544346185867e-06,-4.3085551733868e-06
3416,3,4.9824617346936036e-06,-2.5088607288628535e-06,-4.3047116954397475e-06
3417,0,4.982461734693658e-06,-2.515461119515533e-06,-4.3008580880903515e-06
3418,1,4.982461734693657e-06,-2.522055591045187e-06,-4.2969943604063806e-06
3419,0,4.982461734693657e-06,-2.528644127934415e-06,-4.293120521479607e-06
3420,2,4.982461734693658e-06,-2.535226714679752e-06,-4.289236580425547e-06
3421,0,4.982461734693658e-06,-2.541803335791736e-06,-4.28534254638349e-06
3422,1,4.982461734693658e-06,-2.5483739757949427e-06,-4.2814384285164735e-06
3423,0,4.982461734693658e-06,-2.554938619228021e-06,-4.277524236011264e-06
3424,5,4.982461734693387e-06,-2.561497250643592e-06,-4.273599978078102e-06
3425,0,4.982461734693658e-06,-2.5680498546089794e-06,-4.269665663951843e-06
3426,1,4.982461734693657e-06,-2.574596415704856e-06,-4.26572130288961e-06
3427,0,4.982461734693657e-06,-2.5811369185266703e-06,-4.2617669041731e-06
3428,2,4.982461734693657e-06,-2.5876713476839873e-06,-4.257802477107394e-06
3429,0,4.982461734693657e-06,-2.594199687800664e-06,-4.253828031021172e-06
3430,1,4.982461734693656e-06,-2.600721923514886e-06,-4.249843575266689e-06
3431,0,4.982461734693657e-06,-2.6072380394792015e-06,-4.245849119219755e-06
3432,3,4.982461734693603e-06,-2.613748020360533e-06,-4.241844672279665e-06
3433,0,4.982461734693656e-06,-2.620251850840351e-06,-4.2378302438694065e-06
3434,1,4.982461734693656e-06,-2.6267495156144296e-06,-4.23380584343518e-06
3435,0,4.982461734693656e-06,-2.6332409993931633e-06,-4.229771480446835e-06
3436,2,4.982461734693656e-06,-2.6397262869014647e-06,-4.225727164397617e-06
3437,0,4.982461734693655e-06,-2.646205362878825e-06,-4.221672904804191e-06
3438,1,4.982461734693656e-06,-2.6526782120793536e-06,-4.2176087112066235e-06
3439,0,4.982461734693655e-06,-2.659144819271811e-06,-4.213534593168353e-06
3440,4,4.982461734693601e-06,-2.665605169239616e-06,-4.209450560276128e-06
3441,0,4.982461734693654e-06,-2.6720592467810287e-06,-4.2053566221402085e-06
3442,1,4.982461734693654e-06,-2.678507036708894e-06,-4.201252788393891e-06
3443,0,4.982461734693654e-06,-2.684948523850968e-06,-4.197139068693937e-06
3444,2,4.982461734693654e-06,-2.6913836930498104e-06,-4.193015472720327e-06
3445,0,4.982461734693654e-06,-2.6978125291628453e-06,-4.18888201017628e-06
3446,1,4.982461734693654e-06,-2.7042350170624007e-06,-4.184738690788233e-06
3447,0,4.9824617346936535e-06,-2.710651141635742e-06,-4.180585524305817e-06
3448,3,4.982461734693599e-06,-2.7170608877850796e-06,-4.176422520501788e-06
3449,0,4.9824617346936535e-06,-2.723464240427749e-06,-4.172249689172233e-06
3450,1,4.9824617346936535e-06,-2.729861184495955e-06,-4.168067040136091e-06
3451,0,4.982461734693653e-06,-2.7362517049370993e-06,-4.1638745832355835e-06
3452,2,4.9824617346936535e-06,-2.7426357867136712e-06,-4.159672328335968e-06
3453,0,4.982461734693653e-06,-2.7490134148033083e-06,-4.155460285325555e-06
3454,1,4.9824617346936535e-06,-2.755384574198836e-06,-4.151238464115689e-06
3455,0,4.982461734693653e-06,-2.7617492499083014e-06,-4.147006874640723e-06
3456,7,4.982461734692514e-06,-2.7681074269543743e-06,-4.14276552685705e-06
3457,0,4.982461734693652e-06,-2.774459090377548e-06,-4.138514430747809e-06
3458,1,4.982461734693652e-06,-2.7808042252298476e-06,-4.134253596313402e-06
3459,0,4.982461734693651e-06,-2.78714281658119e-06,-4.12998303358093e-06
3460,2,4.982461734693651e-06,-2.793474849516258e-06,-4.125702752599439e-06
3461,0,4.982461734693651e-06,-2.7998003091351657e-06,-4.121412763440844e-06
3462,1,4.982461734693651e-06,-2.8061191805534965e-06,-4.117113076199904e-06
3463,0,4.982461734693651e-06,-2.812431448902335e-06,-4.112803700994198e-06
3464,3,4.982461734693597e-06,-2.8187370993282738e-06,-4.108484647964059e-06
3465,0,4.982461734693651e-06,-2.8250361169936e-06,-4.104155927272767e-06
3466,1,4.982461734693651e-06,-2.8313284870760237e-06,-4.099817549106089e-06
3467,0,4.98246173469365e-06,-2.837614194769022e-06,-4.09546952367269e-06
3468,2,4.98246173469365e-06,-2.8438932252817175e-06,-4.091111861203896e-06
3469,0,4.982461734693649e-06,-2.850165563838944e-06,-4.086744571953707e-06
3470,1,4.98246173469365e-06,-2.8564311956812843e-06,-4.082367666198776e-06
3471,0,4.98246173469365e-06,-2.8626901060651013e-06,-4.077981154238385e-06
3472,4,4.982461734693596e-06,-2.8689422802625423e-06,-4.073585046394377e-06
3473,0,4.98246173469365e-06,-2.8751877035617315e-06,-4.069179353011351e-06
3474,1,4.982461734693649e-06,-2.8814263612664904e-06,-4.064764084456194e-06
3475,0,4.982461734693649e-06,-2.887658238696687e-06,-4.060339251118507e-06
3476,2,4.982461734693649e-06,-2.893883321188111e-06,-4.0559048634103485e-06
3477,0,4.982461734693649e-06,-2.900101594092542e-06,-4.0514609317662615e-06
3478,1,4.9824617346936485e-06,-2.906313042777783e-06,-4.047007466643246e-06
3479,0,4.9824617346936485e-06,-2.912517652627696e-06,-4.042544478520737e-06
3480,3,4.982461734693594e-06,-2.918715409042202e-06,-4.038071977900531e-06
3481,0,4.982461734693648e-06,-2.9249062974374777e-06,-4.033589975306987e-06
3482,1,4.982461734693648e-06,-2.931090303245669e-06,-4.029098481286557e-06
3483,0,4.982461734693648e-06,-2.9372674119152452e-06,-4.024597506408206e-06
3484,2,4.982461734693648e-06,-2.943437608910872e-06,-4.0200870612631615e-06
3485,0,4.982461734693647e-06,-2.9496008797134796e-06,-4.015567156464936e-06
3486,1,4.982461734693648e-06,-2.955757209820298e-06,-4.011037802649304e-06
3487,0,4.982461734693648e-06,-2.9619065847448864e-06,-4.006499010474271e-06
3488,5,4.9824617346933766e-06,-2.9680489900170104e-06,-4.001950790619836e-06
3489,0,4.982461734693648e-06,-2.974184411183482e-06,-3.997393153789054e-06
3490,1,4.982461734693648e-06,-2.9803128338065773e-06,-3.992826110705829e-06
3491,0,4.982461734693647e-06,-2.986434243465688e-06,-3.988249672117074e-06
3492,2,4.982461734693648e-06,-2.992548625756546e-06,-3.983663848791592e-06
3493,0,4.982461734693647e-06,-2.998655966291418e-06,-3.979068651520266e-06
3494,1,4.982461734693647e-06,-3.0047562506991435e-06,-3.97446409111604e-06
3495,0,4.982461734693646e-06,-3.0108494646251627e-06,-3.969850178413889e-06
3496,3,4.982461734693592e-06,-3.0169355937315223e-06,-3.965226924270754e-06
3497,0,4.982461734693646e-06,-3.023014623697071e-06,-3.960594339565726e-06
3498,1,4.982461734693646e-06,-3.029086540217166e-06,-3.955952435199596e-06
3499,0,4.982461734693647e-06,-3.0351513290040337e-06,-3.951301222095257e-06
3500,2,4.982461734693646e-06,-3.04120897578664e-06,-3.94664071119746e-06
3501,0,4.982461734693647e-06,-3.0472594663107575e-06,-3.9419709134728404e-06
3502,1,4.982461734693646e-06,-3.0533027863389968e-06,-3.937291839909881e-06
3503,0,4.982461734693646e-06,-3.059338921650842e-06,-3.932603501518896e-06
3504,4,4.982461734693592e-06,-3.065367858042652e-06,-3.927905909331953e-06
3505,0,4.982461734693646e-06,-3.071389581327855e-06,-3.9231990744030714e-06
3506,1,4.982461734693646e-06,-3.0774040773366556e-06,-3.918483007807759e-06
3507,0,4.982461734693646e-06,-3.0834113319163966e-06,-3.9137577206434186e-06
3508,2,4.982461734693646e-06,-3.089411330931428e-06,-3.909023224029107e-06
3509,0,4.982461734693646e-06,-3.0954040602631722e-06,-3.904279529105554e-06
3510,1,4.982461734693646e-06,-3.1013895058101582e-06,-3.899526647035129e-06
3511,0,4.982461734693645e-06,-3.1073676534880544e-06,-3.894764589001824e-06
3512,3,4.982461734693591e-06,-3.113338489229669e-06,-3.8899933662111804e-06
3513,0,4.982461734693645e-06,-3.119301998985149e-06,-3.8852129898904714e-06
