xi,v2_xi,absF,reF,imF
14125,0,4.695012019231929e-06,-3.0406692253552588e-06,-3.577354961799252e-06
14126,1,4.695012019231929e-06,-3.0420409001739153e-06,-3.5761886167261024e-06
14127,0,4.69501201923193e-06,-3.043412127603984e-06,-3.575021745708028e-06
14128,4,4.695012019231916e-06,-3.0447829074437915e-06,-3.5738543489166275e-06
14129,0,4.695012019231931e-06,-3.0461532394917654e-06,-3.57268642652362e-06
14130,1,4.695012019231931e-06,-3.0475231235463474e-06,-3.571517978700738e-06
14131,0,4.695012019231932e-06,-3.048892559406079e-06,-3.570349005619835e-06
14132,2,4.695012019231932e-06,-3.050261546869559e-06,-3.5691795074528297e-06
14133,0,4.695012019231932e-06,-3.051630085735452e-06,-3.5680094843717184e-06
14134,1,4.695012019231932e-06,-3.0529981758024905e-06,-3.5668389365485746e-06
14135,0,4.695012019231932e-06,-3.0543658168694696e-06,-3.5656678641555495e-06
14136,3,4.695012019231918e-06,-3.055733008735245e-06,-3.5644962673648603e-06
14137,0,4.695012019231932e-06,-3.057099751198771e-06,-3.5633241463488437e-06
14138,1,4.695012019231932e-06,-3.058466044059017e-06,-3.56215150127985e-06
14139,0,4.6950120192319325e-06,-3.0598318871150534e-06,-3.5609783323303492e-06
14140,2,4.6950120192319325e-06,-3.061197280166007e-06,-3.559804639672878e-06
14141,0,4.6950120192319325e-06,-3.0625622230110716e-06,-3.558630423480049e-06
14142,1,4.6950120192319325e-06,-3.0639267154495064e-06,-3.557455683924553e-06
14143,0,4.695012019231933e-06,-3.065290757280639e-06,-3.5562804211791574e-06
14144,6,4.69501201923192e-06,-3.0666543483038513e-06,-3.555104635416695e-06
14145,0,4.695012019231934e-06,-3.0680174883186297e-06,-3.553928326810119e-06
14146,1,4.695012019231934e-06,-3.0693801771244713e-06,-3.552751495532396e-06
14147,0,4.695012019231934e-06,-3.0707424145209774e-06,-3.5515741417566106e-06
14148,2,4.695012019231934e-06,-3.0721042003078048e-06,-3.550396265655915e-06
14149,0,4.695012019231934e-06,-3.0734655342846785e-06,-3.5492178674035387e-06
14150,1,4.695012019231934e-06,-3.0748264162513882e-06,-3.548038947172786e-06
14151,0,4.695012019231934e-06,-3.0761868460077917e-06,-3.546859505137039e-06
14152,3,4.6950120192319215e-06,-3.0775468233538034e-06,-3.545679541469747e-06
14153,0,4.695012019231935e-06,-3.07890634808944e-06,-3.544499056344476e-06
14154,1,4.695012019231936e-06,-3.0802654200147315e-06,-3.5433180499348073e-06
14155,0,4.695012019231936e-06,-3.08162403892981e-06,-3.5421365224144397e-06
14156,2,4.695012019231936e-06,-3.0829822046348654e-06,-3.5409544739571396e-06
14157,0,4.695012019231936e-06,-3.084339916930154e-06,-3.5397719047367485e-06
14158,1,4.695012019231936e-06,-3.0856971756159996e-06,-3.5385888149271857e-06
14159,0,4.695012019231936e-06,-3.0870539804927915e-06,-3.537405204702446e-06
14160,4,4.695012019231922e-06,-3.0884103313609777e-06,-3.5362210742365913e-06
14161,0,4.695012019231937e-06,-3.0897662280211084e-06,-3.5350364237038007e-06
14162,1,4.695012019231937e-06,-3.091121670273747e-06,-3.533851253278269e-06
14163,0,4.695012019231937e-06,-3.0924766579195593e-06,-3.532665563134306e-06
14164,2,4.6950120192319375e-06,-3.0938311907592695e-06,-3.531479353446291e-06
14165,0,4.695012019231937e-06,-3.0951852685936684e-06,-3.530292624388677e-06
14166,1,4.6950120192319375e-06,-3.0965388912236134e-06,-3.5291053761359956e-06
14167,0,4.695012019231937e-06,-3.0978920584500292e-06,-3.527917608862853e-06
14168,3,4.695012019231924e-06,-3.099244770073899e-06,-3.526729322743923e-06
14169,0,4.6950120192319375e-06,-3.1005970258963075e-06,-3.5255405179539953e-06
14170,1,4.6950120192319375e-06,-3.1019488257183545e-06,-3.524351194667875e-06
14171,0,4.6950120192319375e-06,-3.103300169341241e-06,-3.5231613530604844e-06
14172,2,4.6950120192319375e-06,-3.104651056566227e-06,-3.5219709933068115e-06
14173,0,4.6950120192319375e-06,-3.1060014871946393e-06,-3.520780115581921e-06
14174,1,4.6950120192319375e-06,-3.1073514610278726e-06,-3.519588720060954e-06
14175,0,4.695012019231938e-06,-3.1087009778673876e-06,-3.5183968069191274e-06
14176,5,4.695012019231925e-06,-3.1100500375147042e-06,-3.5172043763317233e-06
14177,0,4.695012019231938e-06,-3.111398639771444e-06,-3.5160114284741418e-06
14178,1,4.695012019231938e-06,-3.1127467844392443e-06,-3.5148179635217967e-06
14179,0,4.695012019231938e-06,-3.1140944713198442e-06,-3.51362398165022e-06
14180,2,4.695012019231939e-06,-3.1154417002150413e-06,-3.512429483035009e-06
14181,0,4.695012019231938e-06,-3.1167884709267005e-06,-3.511234467851836e-06
14182,1,4.695012019231939e-06,-3.118134783256754e-06,-3.510038936276452e-06
14183,0,4.695012019231939e-06,-3.119480637007202e-06,-3.5088428884846806e-06
14184,3,4.695012019231926e-06,-3.1208260319801013e-06,-3.507646324652413e-06
14185,0,4.695012019231939e-06,-3.122170967977615e-06,-3.506449244955657e-06
14186,1,4.69501201923194e-06,-3.1235154448019182e-06,-3.5052516495704347e-06
14187,0,4.69501201923194e-06,-3.124859462255289e-06,-3.5040535386728845e-06
14188,2,4.69501201923194e-06,-3.1262030201400656e-06,-3.502854912439211e-06
14189,0,4.69501201923194e-06,-3.1275461182586516e-06,-3.501655771045695e-06
14190,1,4.69501201923194e-06,-3.1288887564135203e-06,-3.500456114668692e-06
14191,0,4.695012019231941e-06,-3.1302309344072122e-06,-3.4992559434846338e-06
14192,4,4.695012019231927e-06,-3.1315726520423255e-06,-3.4980552576700177e-06
14193,0,4.69501201923194e-06,-3.132913909121563e-06,-3.496854057401457e-06
14194,1,4.695012019231941e-06,-3.1342547054476405e-06,-3.4956523428555803e-06
14195,0,4.695012019231941e-06,-3.1355950408233786e-06,-3.4944501142091327e-06
14196,2,4.695012019231941e-06,-3.136934915051656e-06,-3.4932473716389236e-06
14197,0,4.695012019231941e-06,-3.138274327935419e-06,-3.492044115321839e-06
14198,1,4.695012019231942e-06,-3.139613279277682e-06,-3.49084034543484e-06
14199,0,4.695012019231942e-06,-3.1409517688815284e-06,-3.4896360621549627e-06
14200,3,4.695012019231928e-06,-3.1422897965500977e-06,-3.48843126565931e-06
14201,0,4.695012019231942e-06,-3.143627362086636e-06,-3.4872259561250995e-06
14202,1,4.695012019231943e-06,-3.144964465294403e-06,-3.4860201337295645e-06
14203,0,4.695012019231943e-06,-3.1463011059767606e-06,-3.4848137986500533e-06
14204,2,4.695012019231942e-06,-3.147637283937132e-06,-3.4836069510639793e-06
14205,0,4.695012019231942e-06,-3.148972998979007e-06,-3.482399591148833e-06
14206,1,4.695012019231943e-06,-3.1503082509059447e-06,-3.4811917190821782e-06
14207,0,4.695012019231943e-06,-3.1516430395215703e-06,-3.4799833350416553e-06
14208,7,4.695012019232146e-06,-3.152977364629715e-06,-3.4787744392051304e-06
14209,0,4.695012019231943e-06,-3.1543112260337325e-06,-3.4775650317499416e-06
14210,1,4.695012019231943e-06,-3.155644623537864e-06,-3.4763551128544073e-06
14211,0,4.6950120192319435e-06,-3.1569775569458706e-06,-3.475144682696318e-06
14212,2,4.6950120192319435e-06,-3.1583100260617204e-06,-3.473933741453689e-06
14213,0,4.6950120192319435e-06,-3.1596420306894492e-06,-3.472722289304612e-06
14214,1,4.695012019231944e-06,-3.1609735706331613e-06,-3.471510326427254e-06
14215,0,4.695012019231944e-06,-3.162304645697028e-06,-3.4702978529998566e-06
14216,3,4.695012019231931e-06,-3.163635255685282e-06,-3.4690848692007252e-06
14217,0,4.695012019231944e-06,-3.1649654004022594e-06,-3.467871375208283e-06
14218,1,4.695012019231945e-06,-3.1662950796523095e-06,-3.466657371200967e-06
14219,0,4.695012019231945e-06,-3.1676242932398885e-06,-3.4654428573573283e-06
14220,2,4.695012019231945e-06,-3.16895304096951e-06,-3.4642278338559843e-06
14221,0,4.695012019231945e-06,-3.1702813226457578e-06,-3.4630123008756257e-06
14222,1,4.695012019231946e-06,-3.171609138073283e-06,-3.4617962585950205e-06
14223,0,4.695012019231946e-06,-3.1729364870568055e-06,-3.4605797071930093e-06
14224,4,4.6950120192319325e-06,-3.174263369401105e-06,-3.459362646848499e-06
14225,0,4.695012019231947e-06,-3.1755897849110673e-06,-3.4581450777405104e-06
14226,1,4.695012019231947e-06,-3.176915733391589e-06,-3.4569270000480806e-06
14227,0,4.695012019231946e-06,-3.1782412146476754e-06,-3.4557084139503592e-06
14228,2,4.695012019231947e-06,-3.179566228484389e-06,-3.454489319626564e-06
14229,0,4.695012019231947e-06,-3.1808907747068627e-06,-3.4532697172559837e-06
14230,1,4.695012019231948e-06,-3.1822148531202967e-06,-3.452049607017984e-06
14231,0,4.695012019231948e-06,-3.183538463529961e-06,-3.4508289890920044e-06
14232,3,4.695012019231934e-06,-3.184861605741185e-06,-3.4496078636575498e-06
14233,0,4.695012019231948e-06,-3.1861842795594033e-06,-3.4483862308942395e-06
14234,1,4.6950120192319486e-06,-3.1875064847900655e-06,-3.447164090981707e-06
14235,0,4.6950120192319486e-06,-3.188828221238725e-06,-3.4459414440997003e-06
14236,2,4.6950120192319486e-06,-3.190149488710996e-06,-3.444718290428033e-06
14237,0,4.6950120192319486e-06,-3.1914702870125617e-06,-3.4434946301465925e-06
14238,1,4.695012019231949e-06,-3.192790615949175e-06,-3.442270463435341e-06
14239,0,4.695012019231949e-06,-3.1941104753266557e-06,-3.441045790474314e-06
14240,5,4.695012019231937e-06,-3.195429864950886e-06,-3.4398206114436127e-06
14241,0,4.695012019231949e-06,-3.1967487846278506e-06,-3.438594926523453e-06
14242,1,4.69501201923195e-06,-3.198067234163553e-06,-3.4373687358940637e-06
14243,0,4.69501201923195e-06,-3.199385213364099e-06,-3.4361420397357897e-06
14244,2,4.69501201923195e-06,-3.200702722035655e-06,-3.434914838229039e-06
14245,0,4.695012019231951e-06,-3.2020197599844566e-06,-3.4336871315542952e-06
14246,1,4.695012019231951e-06,-3.203336327016809e-06,-3.4324589198921145e-06
14247,0,4.695012019231951e-06,-3.2046524229390868e-06,-3.4312302034231284e-06
14248,3,4.6950120192319375e-06,-3.2059680475577243e-06,-3.4300009823280323e-06
14249,0,4.695012019231952e-06,-3.2072832006792635e-06,-3.4287712567876365e-06
14250,1,4.695012019231952e-06,-3.2085978821102564e-06,-3.427541026982765e-06
14251,0,4.695012019231952e-06,-3.2099120916573665e-06,-3.4263102930943545e-06
14252,2,4.695012019231952e-06,-3.211225829127313e-06,-3.4250790553034093e-06
14253,0,4.695012019231952e-06,-3.2125390943268873e-06,-3.423847313791004e-06
14254,1,4.695012019231952e-06,-3.2138518870629493e-06,-3.42261506873829e-06
14255,0,4.695012019231953e-06,-3.2151642071424286e-06,-3.4213823203264924e-06
14256,4,4.695012019231939e-06,-3.2164760543723144e-06,-3.4201490687368994e-06
14257,0,4.695012019231953e-06,-3.2177874285597033e-06,-3.4189153141509128e-06
14258,1,4.695012019231954e-06,-3.219098329511706e-06,-3.4176810567499492e-06
14259,0,4.6950120192319545e-06,-3.2204087570355394e-06,-3.4164462967155394e-06
14260,2,4.6950120192319545e-06,-3.2217187109384802e-06,-3.4152110342292778e-06
14261,0,4.6950120192319545e-06,-3.2230281910278748e-06,-3.4139752694728327e-06
14262,1,4.6950120192319545e-06,-3.2243371971111412e-06,-3.412739002627946e-06
14263,0,4.695012019231955e-06,-3.225645728995765e-06,-3.411502233876434e-06
14264,3,4.695012019231941e-06,-3.226953786489293e-06,-3.4102649634001763e-06
14265,0,4.6950120192319545e-06,-3.228261369399379e-06,-3.4090271913811665e-06
14266,1,4.695012019231955e-06,-3.2295684775336916e-06,-3.407788918001412e-06
14267,0,4.695012019231955e-06,-3.230875110700005e-06,-3.406550143443034e-06
14268,2,4.695012019231955e-06,-3.232181268706154e-06,-3.405310867888217e-06
14269,0,4.695012019231956e-06,-3.2334869513600443e-06,-3.40407109151922e-06
14270,1,4.695012019231956e-06,-3.2347921584696515e-06,-3.4028308145183744e-06
14271,0,4.695012019231956e-06,-3.2360968898430196e-06,-3.4015900370680866e-06
14272,6,4.695012019231943e-06,-3.237401145288255e-06,-3.4003487593508256e-06
14273,0,4.695012019231957e-06,-3.238704924613571e-06,-3.3991069815491747e-06
14274,1,4.695012019231957e-06,-3.240008227627194e-06,-3.3978647038457294e-06
14275,0,4.695012019231957e-06,-3.241311054137458e-06,-3.3966219264232013e-06
14276,2,4.695012019231957e-06,-3.2426134039527593e-06,-3.395378649464363e-06
14277,0,4.695012019231957e-06,-3.2439152768815626e-06,-3.3941348731520606e-06
14278,1,4.695012019231957e-06,-3.2452166727324033e-06,-3.392890597669216e-06
14279,0,4.695012019231958e-06,-3.2465175913138877e-06,-3.391645823198822e-06
14280,3,4.695012019231944e-06,-3.2478180324346815e-06,-3.3904005499239363e-06
14281,0,4.695012019231958e-06,-3.249117995903559e-06,-3.3891547780277295e-06
14282,1,4.695012019231958e-06,-3.2504174815293075e-06,-3.3879085076933852e-06
14283,0,4.695012019231958e-06,-3.251716489120824e-06,-3.3866617391042006e-06
14284,2,4.695012019231958e-06,-3.2530150184870648e-06,-3.3854144724435363e-06
14285,0,4.695012019231958e-06,-3.2543130694370573e-06,-3.384166707894826e-06
14286,1,4.695012019231958e-06,-3.255610641779899e-06,-3.3829184456415768e-06
14287,0,4.695012019231959e-06,-3.256907735324758e-06,-3.381669685867369e-06
14288,4,4.695012019231945e-06,-3.258204349880862e-06,-3.3804204287558455e-06
14289,0,4.6950120192319596e-06,-3.25950048525755e-06,-3.3791706744907627e-06
14290,1,4.6950120192319596e-06,-3.2607961412641714e-06,-3.3779204232558903e-06
14291,0,4.6950120192319596e-06,-3.2620913177101857e-06,-3.376669675235111e-06
14292,2,4.6950120192319596e-06,-3.263386014405113e-06,-3.3754184306123697e-06
14293,0,4.6950120192319596e-06,-3.264680231158545e-06,-3.3741666895716867e-06
14294,1,4.6950120192319596e-06,-3.2659739677801418e-06,-3.3729144522971525e-06
14295,0,4.69501201923196e-06,-3.267267224079637e-06,-3.3716617189729326e-06
14296,3,4.695012019231946e-06,-3.268559999866822e-06,-3.3704084897832545e-06
14297,0,4.6950120192319596e-06,-3.2698522949515998e-06,-3.3691547649124583e-06
14298,1,4.69501201923196e-06,-3.271144109143886e-06,-3.3679005445448982e-06
14299,0,4.695012019231961e-06,-3.272435442253705e-06,-3.3666458288650403e-06
14300,2,4.69501201923196e-06,-3.2737262940911407e-06,-3.3653906180574132e-06
14301,0,4.69501201923196e-06,-3.275016664466351e-06,-3.36413491230662e-06
14302,1,4.695012019231961e-06,-3.2763065531895624e-06,-3.3628787117973354e-06
14303,0,4.695012019231961e-06,-3.2775959600710723e-06,-3.3616220167143067e-06
14304,5,4.695012019231948e-06,-3.278884884921241e-06,-3.3603648272423446e-06
14305,0,4.695012019231962e-06,-3.280173327550536e-06,-3.3591071435663715e-06
14306,1,4.695012019231962e-06,-3.2814612877694393e-06,-3.3578489658713236e-06
14307,0,4.695012019231962e-06,-3.282748765388543e-06,-3.356590294342249e-06
14308,2,4.695012019231963e-06,-3.2840357602184984e-06,-3.355331129164259e-06
14309,0,4.695012019231963e-06,-3.285322272070029e-06,-3.354071470522537e-06
14310,1,4.695012019231963e-06,-3.2866083007539297e-06,-3.3528113186023396e-06
14311,0,4.695012019231963e-06,-3.2878938460810664e-06,-3.3515506735889953e-06
14312,3,4.695012019231949e-06,-3.2891789078623664e-06,-3.350289535667895e-06
14313,0,4.695012019231963e-06,-3.2904634859088656e-06,-3.349027905024542e-06
14314,1,4.695012019231964e-06,-3.291747580031615e-06,-3.3477657818444535e-06
14315,0,4.695012019231964e-06,-3.2930311900417735e-06,-3.346503166313258e-06
14316,2,4.695012019231964e-06,-3.2943143157505626e-06,-3.3452400586166468e-06
14317,0,4.695012019231965e-06,-3.2955969569692753e-06,-3.3439764589403828e-06
14318,1,4.695012019231965e-06,-3.2968791135092744e-06,-3.3427123674703018e-06
14319,0,4.695012019231965e-06,-3.298160785181996e-06,-3.3414477843923122e-06
14320,4,4.695012019231952e-06,-3.2994419717989367e-06,-3.3401827098923844e-06
14321,0,4.6950120192319655e-06,-3.3007226731717025e-06,-3.3389171441566e-06
14322,1,4.6950120192319655e-06,-3.3020028891119143e-06,-3.337651087371056e-06
14323,0,4.695012019231966e-06,-3.303282619431302e-06,-3.3363845397219582e-06
14324,2,4.695012019231966e-06,-3.3045618639416566e-06,-3.3351175013955757e-06
14325,0,4.695012019231966e-06,-3.305840622454843e-06,-3.333849972578251e-06
14326,1,4.695012019231967e-06,-3.3071188947827946e-06,-3.3325819534563976e-06
14327,0,4.695012019231967e-06,-3.3083966807375186e-06,-3.3313134442165006e-06
14328,3,4.6950120192319545e-06,-3.3096739801310833e-06,-3.330044445045109e-06
14329,0,4.695012019231969e-06,-3.3109507927756666e-06,-3.3287749561288807e-06
14330,1,4.695012019231969e-06,-3.3122271184834603e-06,-3.327504977654489e-06
14331,0,4.695012019231969e-06,-3.3135029570667675e-06,-3.326234509808717e-06
14332,2,4.69501201923197e-06,-3.3147783083379523e-06,-3.3249635527784117e-06
14333,0,4.69501201923197e-06,-3.3160531721094496e-06,-3.3236921067504907e-06
14334,1,4.69501201923197e-06,-3.317327548193768e-06,-3.322420171911943e-06
14335,0,4.69501201923197e-06,-3.3186014364034863e-06,-3.3211477484498302e-06
14336,11,4.695012019233041e-06,-3.3198748365520134e-06,-3.3198748365520435e-06
14337,0,4.695012019231971e-06,-3.3211477484498006e-06,-3.318601436403517e-06
14338,1,4.695012019231971e-06,-3.322420171911913e-06,-3.317327548193799e-06
14339,0,4.6950120192319714e-06,-3.3236921067504614e-06,-3.316053172109481e-06
14340,2,4.6950120192319714e-06,-3.324963552778383e-06,-3.3147783083379836e-06
14341,0,4.6950120192319714e-06,-3.3262345098086888e-06,-3.3135029570667993e-06
14342,1,4.6950120192319714e-06,-3.3275049776544605e-06,-3.3122271184834925e-06
14343,0,4.6950120192319714e-06,-3.3287749561288523e-06,-3.3109507927756987e-06
14344,3,4.695012019231958e-06,-3.3300444450450813e-06,-3.309673980131116e-06
14345,0,4.6950120192319714e-06,-3.3313134442164735e-06,-3.308396680737552e-06
14346,1,4.695012019231972e-06,-3.3325819534563713e-06,-3.307118894782828e-06
14347,0,4.695012019231972e-06,-3.3338499725782255e-06,-3.3058406224548765e-06
14348,2,4.695012019231972e-06,-3.3351175013955507e-06,-3.304561863941691e-06
14349,0,4.695012019231972e-06,-3.336384539721933e-06,-3.3032826194313362e-06
14350,1,4.695012019231973e-06,-3.337651087371031e-06,-3.3020028891119495e-06
14351,0,4.695012019231972e-06,-3.338917144156575e-06,-3.300722673171738e-06
14352,4,4.6950120192319596e-06,-3.3401827098923594e-06,-3.2994419717989727e-06
14353,0,4.695012019231973e-06,-3.3414477843922872e-06,-3.2981607851820324e-06
14354,1,4.695012019231973e-06,-3.342712367470277e-06,-3.2968791135093113e-06
14355,0,4.695012019231973e-06,-3.3439764589403582e-06,-3.295596956969312e-06
14356,2,4.695012019231973e-06,-3.3452400586166226e-06,-3.2943143157506003e-06
14357,0,4.695012019231974e-06,-3.346503166313235e-06,-3.2930311900418116e-06
14358,1,4.695012019231974e-06,-3.3477657818444307e-06,-3.2917475800316536e-06
14359,0,4.695012019231974e-06,-3.349027905024519e-06,-3.2904634859089046e-06
14360,3,4.695012019231961e-06,-3.350289535667872e-06,-3.289178907862406e-06
14361,0,4.695012019231975e-06,-3.3515506735889724e-06,-3.287893846081106e-06
14362,1,4.695012019231975e-06,-3.352811318602317e-06,-3.28660830075397e-06
14363,0,4.695012019231975e-06,-3.354071470522515e-06,-3.285322272070069e-06
14364,2,4.695012019231975e-06,-3.355331129164237e-06,-3.2840357602185382e-06
14365,0,4.695012019231976e-06,-3.3565902943422275e-06,-3.2827487653885837e-06
14366,1,4.695012019231976e-06,-3.3578489658713025e-06,-3.2814612877694804e-06
14367,0,4.695012019231976e-06,-3.3591071435663507e-06,-3.280173327550577e-06
14368,5,4.695012019231963e-06,-3.3603648272423243e-06,-3.278884884921283e-06
14369,0,4.6950120192319765e-06,-3.3616220167142863e-06,-3.2775959600711147e-06
14370,1,4.6950120192319765e-06,-3.3628787117973155e-06,-3.2763065531896043e-06
14371,0,4.6950120192319765e-06,-3.3641349123066006e-06,-3.2750166644663936e-06
14372,2,4.6950120192319765e-06,-3.365390618057394e-06,-3.2737262940911835e-06
14373,0,4.6950120192319765e-06,-3.366645828865021e-06,-3.2724354422537476e-06
14374,1,4.6950120192319765e-06,-3.367900544544879e-06,-3.2711441091439292e-06
14375,0,4.695012019231977e-06,-3.3691547649124397e-06,-3.2698522949516434e-06
14376,3,4.695012019231964e-06,-3.370408489783236e-06,-3.268559999866866e-06
14377,0,4.695012019231977e-06,-3.3716617189729144e-06,-3.2672672240796805e-06
14378,1,4.695012019231977e-06,-3.3729144522971348e-06,-3.265973967780186e-06
14379,0,4.695012019231977e-06,-3.374166689571669e-06,-3.264680231158589e-06
14380,2,4.695012019231978e-06,-3.3754184306123528e-06,-3.2633860144051573e-06
14381,0,4.695012019231978e-06,-3.3766696752350936e-06,-3.2620913177102297e-06
14382,1,4.695012019231977e-06,-3.377920423255873e-06,-3.2607961412642155e-06
14383,0,4.695012019231977e-06,-3.379170674490746e-06,-3.259500485257594e-06
14384,4,4.695012019231965e-06,-3.3804204287558294e-06,-3.2582043498809066e-06
14385,0,4.695012019231978e-06,-3.3816696858673535e-06,-3.256907735324802e-06
14386,1,4.695012019231978e-06,-3.3829184456415624e-06,-3.2556106417799435e-06
14387,0,4.695012019231979e-06,-3.384166707894812e-06,-3.254313069437102e-06
14388,2,4.695012019231979e-06,-3.3854144724435223e-06,-3.2530150184871097e-06
14389,0,4.695012019231979e-06,-3.3866617391041867e-06,-3.2517164891208688e-06
14390,1,4.695012019231978e-06,-3.387908507693371e-06,-3.2504174815293524e-06
14391,0,4.695012019231979e-06,-3.3891547780277155e-06,-3.2491179959036043e-06
14392,3,4.6950120192319655e-06,-3.3904005499239223e-06,-3.2478180324347276e-06
14393,0,4.695012019231979e-06,-3.3916458231988077e-06,-3.2465175913139343e-06
14394,1,4.69501201923198e-06,-3.392890597669202e-06,-3.2452166727324503e-06
14395,0,4.69501201923198e-06,-3.3941348731520467e-06,-3.2439152768816096e-06
14396,2,4.69501201923198e-06,-3.395378649464349e-06,-3.2426134039528063e-06
14397,0,4.69501201923198e-06,-3.3966219264231878e-06,-3.2413110541375055e-06
14398,1,4.695012019231981e-06,-3.3978647038457167e-06,-3.2400082276272412e-06
14399,0,4.695012019231981e-06,-3.3991069815491615e-06,-3.2387049246136187e-06
14400,6,4.695012019231967e-06,-3.4003487593508125e-06,-3.2374011452883037e-06
14401,0,4.695012019231981e-06,-3.401590037068074e-06,-3.2360968898430683e-06
14402,1,4.695012019231981e-06,-3.402830814518362e-06,-3.2347921584696997e-06
14403,0,4.695012019231981e-06,-3.4040710915192075e-06,-3.2334869513600934e-06
14404,2,4.695012019231981e-06,-3.405310867888205e-06,-3.232181268706203e-06
14405,0,4.695012019231981e-06,-3.4065501434430226e-06,-3.230875110700054e-06
14406,1,4.695012019231981e-06,-3.407788918001401e-06,-3.2295684775337407e-06
14407,0,4.695012019231982e-06,-3.409027191381156e-06,-3.2282613693994286e-06
14408,3,4.695012019231968e-06,-3.410264963400166e-06,-3.2269537864893424e-06
14409,0,4.695012019231982e-06,-3.411502233876424e-06,-3.2256457289958142e-06
14410,1,4.6950120192319824e-06,-3.4127390026279366e-06,-3.2243371971111908e-06
14411,0,4.695012019231982e-06,-3.4139752694728233e-06,-3.2230281910279243e-06
14412,2,4.695012019231982e-06,-3.415211034229269e-06,-3.2217187109385293e-06
14413,0,4.6950120192319824e-06,-3.4164462967155313e-06,-3.220408757035589e-06
14414,1,4.6950120192319824e-06,-3.4176810567499416e-06,-3.219098329511756e-06
14415,0,4.6950120192319824e-06,-3.4189153141509056e-06,-3.217787428559754e-06
14416,4,4.695012019231969e-06,-3.4201490687368926e-06,-3.216476054372365e-06
14417,0,4.695012019231983e-06,-3.4213823203264865e-06,-3.2151642071424794e-06
14418,1,4.695012019231983e-06,-3.4226150687382846e-06,-3.213851887063001e-06
14419,0,4.695012019231983e-06,-3.4238473137909985e-06,-3.212539094326939e-06
14420,2,4.695012019231983e-06,-3.4250790553034034e-06,-3.2112258291273644e-06
14421,0,4.695012019231983e-06,-3.426310293094349e-06,-3.2099120916574177e-06
14422,1,4.695012019231983e-06,-3.4275410269827587e-06,-3.2085978821103085e-06
14423,0,4.695012019231983e-06,-3.428771256787631e-06,-3.2072832006793156e-06
14424,3,4.69501201923197e-06,-3.4300009823280272e-06,-3.2059680475577772e-06
14425,0,4.695012019231983e-06,-3.4312302034231233e-06,-3.2046524229391397e-06
14426,1,4.695012019231983e-06,-3.4324589198921094e-06,-3.203336327016862e-06
14427,0,4.695012019231983e-06,-3.43368713155429e-06,-3.202019759984509e-06
14428,2,4.695012019231983e-06,-3.4349148382290345e-06,-3.2007027220357076e-06
14429,0,4.695012019231983e-06,-3.436142039735785e-06,-3.199385213364152e-06
14430,1,4.695012019231983e-06,-3.4373687358940595e-06,-3.198067234163607e-06
14431,0,4.695012019231983e-06,-3.4385949265234486e-06,-3.196748784627905e-06
14432,5,4.695012019231971e-06,-3.439820611443609e-06,-3.19542986495094e-06
14433,0,4.695012019231984e-06,-3.4410457904743105e-06,-3.1941104753267104e-06
14434,1,4.695012019231985e-06,-3.442270463435338e-06,-3.1927906159492297e-06
14435,0,4.695012019231984e-06,-3.4434946301465896e-06,-3.191470287012617e-06
14436,2,4.695012019231985e-06,-3.4447182904280306e-06,-3.190149488711052e-06
14437,0,4.695012019231985e-06,-3.445941444099698e-06,-3.188828221238781e-06
14438,1,4.695012019231985e-06,-3.4471640909817046e-06,-3.1875064847901223e-06
14439,0,4.695012019231985e-06,-3.4483862308942374e-06,-3.1861842795594605e-06
14440,3,4.695012019231972e-06,-3.449607863657548e-06,-3.1848616057412425e-06
14441,0,4.695012019231986e-06,-3.450828989092003e-06,-3.183538463530019e-06
14442,1,4.695012019231986e-06,-3.4520496070179827e-06,-3.1822148531203547e-06
14443,0,4.695012019231986e-06,-3.453269717255983e-06,-3.1808907747069203e-06
14444,2,4.695012019231986e-06,-3.454489319626563e-06,-3.1795662284844473e-06
14445,0,4.695012019231986e-06,-3.4557084139503597e-06,-3.178241214647734e-06
14446,1,4.695012019231987e-06,-3.456927000048081e-06,-3.1769157333916475e-06
14447,0,4.695012019231987e-06,-3.4581450777405113e-06,-3.1755897849111253e-06
14448,4,4.695012019231973e-06,-3.4593626468485e-06,-3.1742633694011644e-06
14449,0,4.695012019231987e-06,-3.46057970719301e-06,-3.172936487056865e-06
14450,1,4.695012019231987e-06,-3.4617962585950214e-06,-3.1716091380733426e-06
14451,0,4.6950120192319875e-06,-3.4630123008756274e-06,-3.170281322645818e-06
14452,2,4.6950120192319875e-06,-3.4642278338559864e-06,-3.1689530409695706e-06
14453,0,4.695012019231988e-06,-3.465442857357331e-06,-3.1676242932399495e-06
14454,1,4.695012019231988e-06,-3.46665737120097e-06,-3.166295079652371e-06
14455,0,4.695012019231988e-06,-3.467871375208286e-06,-3.164965400402321e-06
14456,3,4.695012019231976e-06,-3.4690848692007286e-06,-3.1636352556853447e-06
14457,0,4.695012019231989e-06,-3.4702978529998596e-06,-3.162304645697091e-06
14458,1,4.695012019231989e-06,-3.4715103264272575e-06,-3.1609735706332244e-06
14459,0,4.695012019231989e-06,-3.472722289304616e-06,-3.1596420306895128e-06
14460,2,4.695012019231989e-06,-3.4739337414536935e-06,-3.158310026061784e-06
14461,0,4.695012019231989e-06,-3.475144682696323e-06,-3.1569775569459337e-06
