residue_a,count_A,count_B,hat_p
5171,12,0,0.0
5173,12,12,1.0
5175,12,0,0.0
5177,12,12,1.0
5179,12,0,0.0
5181,12,12,1.0
5183,12,0,0.0
5185,12,12,1.0
5187,12,0,0.0
5189,12,12,1.0
5191,12,0,0.0
5193,12,12,1.0
5195,12,0,0.0
5197,12,12,1.0
5199,12,0,0.0
5201,12,12,1.0
5203,12,0,0.0
5205,12,12,1.0
5207,12,0,0.0
5209,12,12,1.0
5211,12,0,0.0
5213,12,12,1.0
5215,12,0,0.0
5217,12,12,1.0
5219,12,0,0.0
5221,12,12,1.0
5223,12,0,0.0
5225,12,12,1.0
5227,12,0,0.0
5229,12,12,1.0
5231,12,0,0.0
5233,12,12,1.0
5235,12,0,0.0
5237,12,12,1.0
5239,12,0,0.0
5241,12,12,1.0
5243,12,0,0.0
5245,12,12,1.0
5247,12,0,0.0
5249,12,12,1.0
5251,12,0,0.0
5253,12,12,1.0
5255,12,0,0.0
5257,12,12,1.0
5259,12,0,0.0
5261,12,12,1.0
5263,12,0,0.0
5265,12,12,1.0
5267,12,0,0.0
5269,12,12,1.0
5271,12,0,0.0
5273,12,12,1.0
5275,12,0,0.0
5277,12,12,1.0
5279,12,0,0.0
5281,12,12,1.0
5283,12,0,0.0
5285,12,12,1.0
5287,12,0,0.0
5289,12,12,1.0
5291,12,0,0.0
5293,12,12,1.0
5295,12,0,0.0
5297,12,12,1.0
5299,12,0,0.0
5301,12,12,1.0
5303,12,0,0.0
5305,12,12,1.0
5307,12,0,0.0
5309,12,12,1.0
5311,12,0,0.0
5313,12,12,1.0
5315,12,0,0.0
5317,12,12,1.0
5319,12,0,0.0
5321,12,12,1.0
5323,12,0,0.0
5325,12,12,1.0
5327,12,0,0.0
5329,12,12,1.0
5331,12,0,0.0
5333,12,12,1.0
5335,12,0,0.0
5337,12,12,1.0
5339,12,0,0.0
5341,12,12,1.0
5343,12,0,0.0
5345,12,12,1.0
5347,12,0,0.0
5349,12,12,1.0
5351,12,0,0.0
5353,12,12,1.0
5355,12,0,0.0
5357,12,12,1.0
5359,12,0,0.0
5361,12,12,1.0
5363,12,0,0.0
5365,12,12,1.0
5367,12,0,0.0
5369,12,12,1.0
5371,12,0,0.0
5373,12,12,1.0
5375,12,0,0.0
5377,12,12,1.0
5379,12,0,0.0
5381,12,12,1.0
5383,12,0,0.0
5385,12,12,1.0
5387,12,0,0.0
5389,12,12,1.0
5391,12,0,0.0
5393,12,12,1.0
5395,12,0,0.0
5397,12,12,1.0
5399,12,0,0.0
5401,12,12,1.0
5403,12,0,0.0
5405,12,12,1.0
5407,12,0,0.0
5409,12,12,1.0
5411,12,0,0.0
5413,12,12,1.0
5415,12,0,0.0
5417,12,12,1.0
5419,12,0,0.0
5421,12,12,1.0
5423,12,0,0.0
5425,12,12,1.0
5427,12,0,0.0
5429,12,12,1.0
5431,12,0,0.0
5433,12,12,1.0
5435,12,0,0.0
5437,12,12,1.0
5439,12,0,0.0
5441,12,12,1.0
5443,12,0,0.0
5445,12,12,1.0
5447,12,0,0.0
5449,12,12,1.0
5451,12,0,0.0
5453,12,12,1.0
5455,12,0,0.0
5457,12,12,1.0
5459,12,0,0.0
5461,12,12,1.0
5463,12,0,0.0
5465,12,12,1.0
5467,12,0,0.0
5469,12,12,1.0
5471,12,0,0.0
5473,12,12,1.0
5475,12,0,0.0
5477,12,12,1.0
5479,12,0,0.0
5481,12,12,1.0
5483,12,0,0.0
5485,12,12,1.0
5487,12,0,0.0
5489,12,12,1.0
5491,12,0,0.0
5493,12,12,1.0
5495,12,0,0.0
5497,12,12,1.0
5499,12,0,0.0
5501,12,12,1.0
5503,12,0,0.0
5505,12,12,1.0
5507,12,0,0.0
5509,12,12,1.0
5511,12,0,0.0
5513,12,12,1.0
5515,12,0,0.0
5517,12,12,1.0
5519,12,0,0.0
5521,12,12,1.0
5523,12,0,0.0
5525,12,12,1.0
5527,12,0,0.0
5529,12,12,1.0
5531,12,0,0.0
5533,12,12,1.0
5535,12,0,0.0
5537,12,12,1.0
5539,12,0,0.0
5541,12,12,1.0
5543,12,0,0.0
5545,12,12,1.0
5547,12,0,0.0
5549,12,12,1.0
5551,12,0,0.0
5553,12,12,1.0
5555,12,0,0.0
5557,12,12,1.0
5559,12,0,0.0
5561,12,12,1.0
5563,12,0,0.0
5565,12,12,1.0
5567,12,0,0.0
5569,12,12,1.0
5571,12,0,0.0
5573,12,12,1.0
5575,12,0,0.0
5577,12,12,1.0
5579,12,0,0.0
5581,12,12,1.0
5583,12,0,0.0
5585,12,12,1.0
5587,12,0,0.0
5589,12,12,1.0
5591,12,0,0.0
5593,12,12,1.0
5595,12,0,0.0
5597,12,12,1.0
5599,12,0,0.0
5601,12,12,1.0
5603,12,0,0.0
5605,12,12,1.0
5607,12,0,0.0
5609,12,12,1.0
5611,12,0,0.0
5613,12,12,1.0
5615,12,0,0.0
5617,12,12,1.0
5619,12,0,0.0
5621,12,12,1.0
5623,12,0,0.0
5625,12,12,1.0
5627,12,0,0.0
5629,12,12,1.0
5631,12,0,0.0
5633,12,12,1.0
5635,12,0,0.0
5637,12,12,1.0
5639,12,0,0.0
5641,12,12,1.0
5643,12,0,0.0
5645,12,12,1.0
5647,12,0,0.0
5649,12,12,1.0
5651,12,0,0.0
5653,12,12,1.0
5655,12,0,0.0
5657,12,12,1.0
5659,12,0,0.0
5661,12,12,1.0
5663,12,0,0.0
5665,12,12,1.0
5667,12,0,0.0
5669,12,12,1.0
5671,12,0,0.0
5673,12,12,1.0
5675,12,0,0.0
5677,12,12,1.0
5679,12,0,0.0
5681,12,12,1.0
5683,12,0,0.0
5685,12,12,1.0
5687,12,0,0.0
5689,12,12,1.0
5691,12,0,0.0
5693,12,12,1.0
5695,12,0,0.0
5697,12,12,1.0
5699,12,0,0.0
5701,12,12,1.0
5703,12,0,0.0
5705,12,12,1.0
5707,12,0,0.0
5709,12,12,1.0
5711,12,0,0.0
5713,12,12,1.0
5715,12,0,0.0
5717,12,12,1.0
5719,12,0,0.0
5721,12,12,1.0
5723,12,0,0.0
5725,12,12,1.0
5727,12,0,0.0
5729,12,12,1.0
5731,12,0,0.0
5733,12,12,1.0
5735,12,0,0.0
5737,12,12,1.0
5739,12,0,0.0
5741,12,12,1.0
5743,12,0,0.0
5745,12,12,1.0
5747,12,0,0.0
5749,12,12,1.0
5751,12,0,0.0
5753,12,12,1.0
5755,12,0,0.0
5757,12,12,1.0
5759,12,0,0.0
5761,12,12,1.0
5763,12,0,0.0
5765,12,12,1.0
5767,12,0,0.0
5769,12,12,1.0
5771,12,0,0.0
5773,12,12,1.0
5775,12,0,0.0
5777,12,12,1.0
5779,12,0,0.0
5781,12,12,1.0
5783,12,0,0.0
5785,12,12,1.0
5787,12,0,0.0
5789,12,12,1.0
5791,12,0,0.0
5793,12,12,1.0
5795,12,0,0.0
5797,12,12,1.0
5799,12,0,0.0
5801,12,12,1.0
5803,12,0,0.0
5805,12,12,1.0
5807,12,0,0.0
5809,12,12,1.0
5811,12,0,0.0
5813,12,12,1.0
5815,12,0,0.0
5817,12,12,1.0
5819,12,0,0.0
5821,12,12,1.0
5823,12,0,0.0
5825,12,12,1.0
5827,12,0,0.0
5829,12,12,1.0
5831,12,0,0.0
5833,12,12,1.0
5835,12,0,0.0
5837,12,12,1.0
5839,12,0,0.0
5841,12,12,1.0
5843,12,0,0.0
5845,12,12,1.0
5847,12,0,0.0
5849,12,12,1.0
5851,12,0,0.0
5853,12,12,1.0
5855,12,0,0.0
5857,12,12,1.0
5859,12,0,0.0
5861,12,12,1.0
5863,12,0,0.0
5865,12,12,1.0
5867,12,0,0.0
5869,12,12,1.0
5871,12,0,0.0
5873,12,12,1.0
5875,12,0,0.0
5877,12,12,1.0
5879,12,0,0.0
5881,12,12,1.0
5883,12,0,0.0
5885,12,12,1.0
5887,12,0,0.0
5889,12,12,1.0
5891,12,0,0.0
5893,12,12,1.0
5895,12,0,0.0
5897,12,12,1.0
5899,12,0,0.0
5901,12,12,1.0
5903,12,0,0.0
5905,12,12,1.0
5907,12,0,0.0
5909,12,12,1.0
5911,12,0,0.0
5913,12,12,1.0
5915,12,0,0.0
5917,12,12,1.0
5919,12,0,0.0
5921,12,12,1.0
5923,12,0,0.0
5925,12,12,1.0
5927,12,0,0.0
5929,12,12,1.0
5931,12,0,0.0
5933,12,12,1.0
5935,12,0,0.0
5937,12,12,1.0
5939,12,0,0.0
5941,12,12,1.0
5943,12,0,0.0
5945,12,12,1.0
5947,12,0,0.0
5949,12,12,1.0
5951,12,0,0.0
5953,12,12,1.0
5955,12,0,0.0
5957,12,12,1.0
5959,12,0,0.0
5961,12,12,1.0
5963,12,0,0.0
5965,12,12,1.0
5967,12,0,0.0
5969,12,12,1.0
5971,12,0,0.0
5973,12,12,1.0
5975,12,0,0.0
5977,12,12,1.0
5979,12,0,0.0
5981,12,12,1.0
5983,12,0,0.0
5985,12,12,1.0
5987,12,0,0.0
5989,12,12,1.0
5991,12,0,0.0
5993,12,12,1.0
5995,12,0,0.0
5997,12,12,1.0
5999,12,0,0.0
6001,12,12,1.0
6003,12,0,0.0
6005,12,12,1.0
6007,12,0,0.0
6009,12,12,1.0
6011,12,0,0.0
6013,12,12,1.0
6015,12,0,0.0
6017,12,12,1.0
6019,12,0,0.0
6021,12,12,1.0
6023,12,0,0.0
6025,12,12,1.0
6027,12,0,0.0
6029,12,12,1.0
6031,12,0,0.0
6033,12,12,1.0
6035,12,0,0.0
6037,12,12,1.0
6039,12,0,0.0
6041,12,12,1.0
6043,12,0,0.0
6045,12,12,1.0
6047,12,0,0.0
6049,12,12,1.0
6051,12,0,0.0
6053,12,12,1.0
6055,12,0,0.0
6057,12,12,1.0
6059,12,0,0.0
6061,12,12,1.0
6063,12,0,0.0
6065,12,12,1.0
6067,12,0,0.0
6069,12,12,1.0
6071,12,0,0.0
6073,12,12,1.0
6075,12,0,0.0
6077,12,12,1.0
6079,12,0,0.0
6081,12,12,1.0
6083,12,0,0.0
6085,12,12,1.0
6087,12,0,0.0
6089,12,12,1.0
6091,12,0,0.0
6093,12,12,1.0
6095,12,0,0.0
6097,12,12,1.0
6099,12,0,0.0
6101,12,12,1.0
6103,12,0,0.0
6105,12,12,1.0
6107,12,0,0.0
6109,12,12,1.0
6111,12,0,0.0
6113,12,12,1.0
6115,12,0,0.0
6117,12,12,1.0
6119,12,0,0.0
6121,12,12,1.0
6123,12,0,0.0
6125,12,12,1.0
6127,12,0,0.0
6129,12,12,1.0
6131,12,0,0.0
6133,12,12,1.0
6135,12,0,0.0
6137,12,12,1.0
6139,12,0,0.0
6141,12,12,1.0
6143,12,0,0.0
6145,12,12,1.0
6147,12,0,0.0
6149,12,12,1.0
6151,12,0,0.0
6153,12,12,1.0
6155,12,0,0.0
6157,12,12,1.0
6159,12,0,0.0
6161,12,12,1.0
6163,12,0,0.0
6165,12,12,1.0
6167,12,0,0.0
6169,12,12,1.0
6171,12,0,0.0
6173,12,12,1.0
6175,12,0,0.0
6177,12,12,1.0
6179,12,0,0.0
6181,12,12,1.0
6183,12,0,0.0
6185,12,12,1.0
6187,12,0,0.0
6189,12,12,1.0
6191,12,0,0.0
6193,12,12,1.0
6195,12,0,0.0
6197,12,12,1.0
6199,12,0,0.0
6201,12,12,1.0
6203,12,0,0.0
6205,12,12,1.0
6207,12,0,0.0
6209,12,12,1.0
6211,12,0,0.0
6213,12,12,1.0
6215,12,0,0.0
6217,12,12,1.0
6219,12,0,0.0
6221,12,12,1.0
6223,12,0,0.0
6225,12,12,1.0
6227,12,0,0.0
6229,12,12,1.0
6231,12,0,0.0
6233,12,12,1.0
6235,12,0,0.0
6237,12,12,1.0
6239,12,0,0.0
6241,12,12,1.0
6243,12,0,0.0
6245,12,12,1.0
6247,12,0,0.0
6249,12,12,1.0
6251,12,0,0.0
6253,12,12,1.0
6255,12,0,0.0
6257,12,12,1.0
6259,12,0,0.0
6261,12,12,1.0
6263,12,0,0.0
6265,12,12,1.0
6267,12,0,0.0
6269,12,12,1.0
6271,12,0,0.0
6273,12,12,1.0
6275,12,0,0.0
6277,12,12,1.0
6279,12,0,0.0
6281,12,12,1.0
6283,12,0,0.0
6285,12,12,1.0
6287,12,0,0.0
6289,12,12,1.0
6291,12,0,0.0
6293,12,12,1.0
6295,12,0,0.0
6297,12,12,1.0
6299,12,0,0.0
6301,12,12,1.0
6303,12,0,0.0
6305,12,12,1.0
6307,12,0,0.0
6309,12,12,1.0
6311,12,0,0.0
6313,12,12,1.0
6315,12,0,0.0
6317,12,12,1.0
6319,12,0,0.0
6321,12,12,1.0
6323,12,0,0.0
6325,12,12,1.0
6327,12,0,0.0
6329,12,12,1.0
6331,12,0,0.0
6333,12,12,1.0
6335,12,0,0.0
6337,12,12,1.0
6339,12,0,0.0
6341,12,12,1.0
6343,12,0,0.0
6345,12,12,1.0
6347,12,0,0.0
6349,12,12,1.0
6351,12,0,0.0
6353,12,12,1.0
6355,12,0,0.0
6357,12,12,1.0
6359,12,0,0.0
6361,12,12,1.0
6363,12,0,0.0
6365,12,12,1.0
6367,12,0,0.0
6369,12,12,1.0
6371,12,0,0.0
6373,12,12,1.0
6375,12,0,0.0
6377,12,12,1.0
6379,12,0,0.0
6381,12,12,1.0
6383,12,0,0.0
6385,12,12,1.0
6387,12,0,0.0
6389,12,12,1.0
6391,12,0,0.0
6393,12,12,1.0
6395,12,0,0.0
6397,12,12,1.0
6399,12,0,0.0
6401,12,12,1.0
6403,12,0,0.0
6405,12,12,1.0
6407,12,0,0.0
6409,12,12,1.0
6411,12,0,0.0
6413,12,12,1.0
6415,12,0,0.0
6417,12,12,1.0
6419,12,0,0.0
6421,12,12,1.0
6423,12,0,0.0
6425,12,12,1.0
6427,12,0,0.0
6429,12,12,1.0
6431,12,0,0.0
6433,12,12,1.0
6435,12,0,0.0
6437,12,12,1.0
6439,12,0,0.0
6441,12,12,1.0
6443,12,0,0.0
6445,12,12,1.0
6447,12,0,0.0
6449,12,12,1.0
6451,12,0,0.0
6453,12,12,1.0
6455,12,0,0.0
6457,12,12,1.0
6459,12,0,0.0
6461,12,12,1.0
6463,12,0,0.0
6465,12,12,1.0
6467,12,0,0.0
6469,12,12,1.0
6471,12,0,0.0
6473,12,12,1.0
6475,12,0,0.0
6477,12,12,1.0
6479,12,0,0.0
6481,12,12,1.0
6483,12,0,0.0
6485,12,12,1.0
6487,12,0,0.0
6489,12,12,1.0
6491,12,0,0.0
6493,12,12,1.0
6495,12,0,0.0
6497,12,12,1.0
6499,12,0,0.0
6501,12,12,1.0
6503,12,0,0.0
6505,12,12,1.0
6507,12,0,0.0
6509,12,12,1.0
6511,12,0,0.0
6513,12,12,1.0
6515,12,0,0.0
6517,12,12,1.0
6519,12,0,0.0
6521,12,12,1.0
6523,12,0,0.0
6525,12,12,1.0
6527,12,0,0.0
6529,12,12,1.0
6531,12,0,0.0
6533,12,12,1.0
6535,12,0,0.0
6537,12,12,1.0
6539,12,0,0.0
6541,12,12,1.0
6543,12,0,0.0
6545,12,12,1.0
6547,12,0,0.0
6549,12,12,1.0
6551,12,0,0.0
6553,12,12,1.0
6555,12,0,0.0
6557,12,12,1.0
6559,12,0,0.0
6561,12,12,1.0
6563,12,0,0.0
6565,12,12,1.0
6567,12,0,0.0
6569,12,12,1.0
6571,12,0,0.0
6573,12,12,1.0
6575,12,0,0.0
6577,12,12,1.0
6579,12,0,0.0
6581,12,12,1.0
6583,12,0,0.0
6585,12,12,1.0
6587,12,0,0.0
6589,12,12,1.0
6591,12,0,0.0
6593,12,12,1.0
6595,12,0,0.0
6597,12,12,1.0
6599,12,0,0.0
6601,12,12,1.0
6603,12,0,0.0
6605,12,12,1.0
6607,12,0,0.0
6609,12,12,1.0
6611,12,0,0.0
6613,12,12,1.0
6615,12,0,0.0
6617,12,12,1.0
6619,12,0,0.0
6621,12,12,1.0
6623,12,0,0.0
6625,12,12,1.0
6627,12,0,0.0
6629,12,12,1.0
6631,12,0,0.0
6633,12,12,1.0
6635,12,0,0.0
6637,12,12,1.0
6639,12,0,0.0
6641,12,12,1.0
6643,12,0,0.0
6645,12,12,1.0
6647,12,0,0.0
6649,12,12,1.0
6651,12,0,0.0
6653,12,12,1.0
6655,12,0,0.0
6657,12,12,1.0
6659,12,0,0.0
6661,12,12,1.0
6663,12,0,0.0
6665,12,12,1.0
6667,12,0,0.0
6669,12,12,1.0
6671,12,0,0.0
6673,12,12,1.0
6675,12,0,0.0
6677,12,12,1.0
6679,12,0,0.0
6681,12,12,1.0
6683,12,0,0.0
6685,12,12,1.0
6687,12,0,0.0
6689,12,12,1.0
6691,12,0,0.0
6693,12,12,1.0
6695,12,0,0.0
6697,12,12,1.0
6699,12,0,0.0
6701,12,12,1.0
6703,12,0,0.0
6705,12,12,1.0
6707,12,0,0.0
6709,12,12,1.0
6711,12,0,0.0
6713,12,12,1.0
6715,12,0,0.0
6717,12,12,1.0
6719,12,0,0.0
6721,12,12,1.0
6723,12,0,0.0
6725,12,12,1.0
6727,12,0,0.0
6729,12,12,1.0
6731,12,0,0.0
6733,12,12,1.0
6735,12,0,0.0
6737,12,12,1.0
6739,12,0,0.0
6741,12,12,1.0
6743,12,0,0.0
6745,12,12,1.0
6747,12,0,0.0
6749,12,12,1.0
6751,12,0,0.0
6753,12,12,1.0
6755,12,0,0.0
6757,12,12,1.0
6759,12,0,0.0
6761,12,12,1.0
6763,12,0,0.0
6765,12,12,1.0
6767,12,0,0.0
6769,12,12,1.0
6771,12,0,0.0
6773,12,12,1.0
6775,12,0,0.0
6777,12,12,1.0
6779,12,0,0.0
6781,12,12,1.0
6783,12,0,0.0
6785,12,12,1.0
6787,12,0,0.0
6789,12,12,1.0
6791,12,0,0.0
6793,12,12,1.0
6795,12,0,0.0
6797,12,12,1.0
6799,12,0,0.0
6801,12,12,1.0
6803,12,0,0.0
6805,12,12,1.0
6807,12,0,0.0
6809,12,12,1.0
6811,12,0,0.0
6813,12,12,1.0
6815,12,0,0.0
6817,12,12,1.0
6819,12,0,0.0
6821,12,12,1.0
6823,12,0,0.0
6825,12,12,1.0
6827,12,0,0.0
6829,12,12,1.0
6831,12,0,0.0
6833,12,12,1.0
6835,12,0,0.0
6837,12,12,1.0
6839,12,0,0.0
6841,12,12,1.0
6843,12,0,0.0
6845,12,12,1.0
6847,12,0,0.0
6849,12,12,1.0
6851,12,0,0.0
6853,12,12,1.0
6855,12,0,0.0
6857,12,12,1.0
6859,12,0,0.0
6861,12,12,1.0
6863,12,0,0.0
6865,12,12,1.0
6867,12,0,0.0
6869,12,12,1.0
6871,12,0,0.0
6873,12,12,1.0
6875,12,0,0.0
6877,12,12,1.0
6879,12,0,0.0
6881,12,12,1.0
6883,12,0,0.0
6885,12,12,1.0
6887,12,0,0.0
6889,12,12,1.0
6891,12,0,0.0
6893,12,12,1.0
6895,12,0,0.0
6897,12,12,1.0
6899,12,0,0.0
6901,12,12,1.0
6903,12,0,0.0
6905,12,12,1.0
6907,12,0,0.0
6909,12,12,1.0
6911,12,0,0.0
6913,12,12,1.0
6915,12,0,0.0
6917,12,12,1.0
6919,12,0,0.0
6921,12,12,1.0
6923,12,0,0.0
6925,12,12,1.0
6927,12,0,0.0
6929,12,12,1.0
6931,12,0,0.0
6933,12,12,1.0
6935,12,0,0.0
6937,12,12,1.0
6939,12,0,0.0
6941,12,12,1.0
6943,12,0,0.0
6945,12,12,1.0
6947,12,0,0.0
6949,12,12,1.0
6951,12,0,0.0
6953,12,12,1.0
6955,12,0,0.0
6957,12,12,1.0
6959,12,0,0.0
6961,12,12,1.0
6963,12,0,0.0
6965,12,12,1.0
6967,12,0,0.0
6969,12,12,1.0
6971,12,0,0.0
6973,12,12,1.0
6975,12,0,0.0
6977,12,12,1.0
6979,12,0,0.0
6981,12,12,1.0
6983,12,0,0.0
6985,12,12,1.0
6987,12,0,0.0
6989,12,12,1.0
6991,12,0,0.0
6993,12,12,1.0
6995,12,0,0.0
6997,12,12,1.0
6999,12,0,0.0
7001,12,12,1.0
7003,12,0,0.0
7005,12,12,1.0
7007,12,0,0.0
7009,12,12,1.0
7011,12,0,0.0
7013,12,12,1.0
7015,12,0,0.0
7017,12,12,1.0
7019,12,0,0.0
7021,12,12,1.0
7023,12,0,0.0
7025,12,12,1.0
7027,12,0,0.0
7029,12,12,1.0
7031,12,0,0.0
7033,12,12,1.0
7035,12,0,0.0
7037,12,12,1.0
7039,12,0,0.0
7041,12,12,1.0
7043,12,0,0.0
7045,12,12,1.0
7047,12,0,0.0
7049,12,12,1.0
7051,12,0,0.0
7053,12,12,1.0
7055,12,0,0.0
7057,12,12,1.0
7059,12,0,0.0
7061,12,12,1.0
7063,12,0,0.0
7065,12,12,1.0
7067,12,0,0.0
7069,12,12,1.0
7071,12,0,0.0
7073,12,12,1.0
7075,12,0,0.0
7077,12,12,1.0
7079,12,0,0.0
7081,12,12,1.0
7083,12,0,0.0
7085,12,12,1.0
7087,12,0,0.0
7089,12,12,1.0
7091,12,0,0.0
7093,12,12,1.0
7095,12,0,0.0
7097,12,12,1.0
7099,12,0,0.0
7101,12,12,1.0
7103,12,0,0.0
7105,12,12,1.0
7107,12,0,0.0
7109,12,12,1.0
7111,12,0,0.0
7113,12,12,1.0
7115,12,0,0.0
7117,12,12,1.0
7119,12,0,0.0
7121,12,12,1.0
7123,12,0,0.0
7125,12,12,1.0
7127,12,0,0.0
7129,12,12,1.0
7131,12,0,0.0
7133,12,12,1.0
7135,12,0,0.0
7137,12,12,1.0
7139,12,0,0.0
7141,12,12,1.0
7143,12,0,0.0
7145,12,12,1.0
7147,12,0,0.0
7149,12,12,1.0
7151,12,0,0.0
7153,12,12,1.0
7155,12,0,0.0
7157,12,12,1.0
7159,12,0,0.0
7161,12,12,1.0
7163,12,0,0.0
7165,12,12,1.0
7167,12,0,0.0
7169,12,12,1.0
7171,12,0,0.0
7173,12,12,1.0
7175,12,0,0.0
7177,12,12,1.0
7179,12,0,0.0
7181,12,12,1.0
7183,12,0,0.0
7185,12,12,1.0
7187,12,0,0.0
7189,12,12,1.0
7191,12,0,0.0
7193,12,12,1.0
7195,12,0,0.0
7197,12,12,1.0
7199,12,0,0.0
7201,12,12,1.0
7203,12,0,0.0
7205,12,12,1.0
7207,12,0,0.0
7209,12,12,1.0
7211,12,0,0.0
7213,12,12,1.0
7215,12,0,0.0
7217,12,12,1.0
7219,12,0,0.0
7221,12,12,1.0
7223,12,0,0.0
7225,12,12,1.0
7227,12,0,0.0
7229,12,12,1.0
7231,12,0,0.0
7233,12,12,1.0
7235,12,0,0.0
7237,12,12,1.0
7239,12,0,0.0
7241,12,12,1.0
7243,12,0,0.0
7245,12,12,1.0
7247,12,0,0.0
7249,12,12,1.0
7251,12,0,0.0
7253,12,12,1.0
7255,12,0,0.0
7257,12,12,1.0
7259,12,0,0.0
7261,12,12,1.0
7263,12,0,0.0
7265,12,12,1.0
7267,12,0,0.0
7269,12,12,1.0
7271,12,0,0.0
7273,12,12,1.0
7275,12,0,0.0
7277,12,12,1.0
7279,12,0,0.0
7281,12,12,1.0
7283,12,0,0.0
7285,12,12,1.0
7287,12,0,0.0
7289,12,12,1.0
7291,12,0,0.0
7293,12,12,1.0
7295,12,0,0.0
7297,12,12,1.0
7299,12,0,0.0
7301,12,12,1.0
7303,12,0,0.0
7305,12,12,1.0
7307,12,0,0.0
7309,12,12,1.0
7311,12,0,0.0
7313,12,12,1.0
7315,12,0,0.0
7317,12,12,1.0
7319,12,0,0.0
7321,12,12,1.0
7323,12,0,0.0
7325,12,12,1.0
7327,12,0,0.0
7329,12,12,1.0
7331,12,0,0.0
7333,12,12,1.0
7335,12,0,0.0
7337,12,12,1.0
7339,12,0,0.0
7341,12,12,1.0
7343,12,0,0.0
7345,12,12,1.0
7347,12,0,0.0
7349,12,12,1.0
7351,12,0,0.0
7353,12,12,1.0
7355,12,0,0.0
7357,12,12,1.0
7359,12,0,0.0
7361,12,12,1.0
7363,12,0,0.0
7365,12,12,1.0
7367,12,0,0.0
7369,12,12,1.0
7371,12,0,0.0
7373,12,12,1.0
7375,12,0,0.0
7377,12,12,1.0
7379,12,0,0.0
7381,12,12,1.0
7383,12,0,0.0
7385,12,12,1.0
7387,12,0,0.0
7389,12,12,1.0
7391,12,0,0.0
7393,12,12,1.0
7395,12,0,0.0
7397,12,12,1.0
7399,12,0,0.0
7401,12,12,1.0
7403,12,0,0.0
7405,12,12,1.0
7407,12,0,0.0
7409,12,12,1.0
7411,12,0,0.0
7413,12,12,1.0
7415,12,0,0.0
7417,12,12,1.0
7419,12,0,0.0
7421,12,12,1.0
7423,12,0,0.0
7425,12,12,1.0
7427,12,0,0.0
7429,12,12,1.0
7431,12,0,0.0
7433,12,12,1.0
7435,12,0,0.0
7437,12,12,1.0
7439,12,0,0.0
7441,12,12,1.0
7443,12,0,0.0
7445,12,12,1.0
7447,12,0,0.0
7449,12,12,1.0
7451,12,0,0.0
7453,12,12,1.0
7455,12,0,0.0
7457,12,12,1.0
7459,12,0,0.0
7461,12,12,1.0
7463,12,0,0.0
7465,12,12,1.0
7467,12,0,0.0
7469,12,12,1.0
7471,12,0,0.0
7473,12,12,1.0
7475,12,0,0.0
7477,12,12,1.0
7479,12,0,0.0
7481,12,12,1.0
7483,12,0,0.0
7485,12,12,1.0
7487,12,0,0.0
7489,12,12,1.0
7491,12,0,0.0
7493,12,12,1.0
7495,12,0,0.0
7497,12,12,1.0
7499,12,0,0.0
7501,12,12,1.0
7503,12,0,0.0
7505,12,12,1.0
7507,12,0,0.0
7509,12,12,1.0
7511,12,0,0.0
7513,12,12,1.0
7515,12,0,0.0
7517,12,12,1.0
7519,12,0,0.0
7521,12,12,1.0
7523,12,0,0.0
7525,12,12,1.0
7527,12,0,0.0
7529,12,12,1.0
7531,12,0,0.0
7533,12,12,1.0
7535,12,0,0.0
7537,12,12,1.0
7539,12,0,0.0
7541,12,12,1.0
7543,12,0,0.0
7545,12,12,1.0
7547,12,0,0.0
7549,12,12,1.0
7551,12,0,0.0
7553,12,12,1.0
7555,12,0,0.0
7557,12,12,1.0
7559,12,0,0.0
7561,12,12,1.0
7563,12,0,0.0
7565,12,12,1.0
7567,12,0,0.0
7569,12,12,1.0
7571,12,0,0.0
7573,12,12,1.0
7575,12,0,0.0
7577,12,12,1.0
7579,12,0,0.0
7581,12,12,1.0
7583,12,0,0.0
7585,12,12,1.0
7587,12,0,0.0
7589,12,12,1.0
7591,12,0,0.0
7593,12,12,1.0
7595,12,0,0.0
7597,12,12,1.0
7599,12,0,0.0
7601,12,12,1.0
7603,12,0,0.0
7605,12,12,1.0
7607,12,0,0.0
7609,12,12,1.0
7611,12,0,0.0
7613,12,12,1.0
7615,12,0,0.0
7617,12,12,1.0
7619,12,0,0.0
7621,12,12,1.0
7623,12,0,0.0
7625,12,12,1.0
7627,12,0,0.0
7629,12,12,1.0
7631,12,0,0.0
7633,12,12,1.0
7635,12,0,0.0
7637,12,12,1.0
7639,12,0,0.0
7641,12,12,1.0
7643,12,0,0.0
7645,12,12,1.0
7647,12,0,0.0
7649,12,12,1.0
7651,12,0,0.0
7653,12,12,1.0
7655,12,0,0.0
7657,12,12,1.0
7659,12,0,0.0
7661,12,12,1.0
7663,12,0,0.0
7665,12,12,1.0
7667,12,0,0.0
7669,12,12,1.0
7671,12,0,0.0
7673,12,12,1.0
7675,12,0,0.0
7677,12,12,1.0
7679,12,0,0.0
7681,12,12,1.0
7683,12,0,0.0
7685,12,12,1.0
7687,12,0,0.0
7689,12,12,1.0
7691,12,0,0.0
7693,12,12,1.0
7695,12,0,0.0
7697,12,12,1.0
7699,12,0,0.0
7701,12,12,1.0
7703,12,0,0.0
7705,12,12,1.0
7707,12,0,0.0
7709,12,12,1.0
7711,12,0,0.0
